"","Normal","Tumor"
"ENSG00000289908.1",0,2.233309
"ENSG00000289909.1",3.838551,1.318413
"ENSG00000289910.1",0,2.188575
"ENSG00000289911.1",0,0
"ENSG00000289912.1",0.487081,0.988423
"ENSG00000289913.1",0.790799,2.015952
"ENSG00000289914.1",0,3.502512
"ENSG00000289915.1",7.545535,0.647453
"ENSG00000289916.1",0,0
"ENSG00000289917.1",0,0
"ENSG00000289918.1",0,0
"ENSG00000289919.1",0,3.240376
"ENSG00000289920.1",6.157203,0
"ENSG00000289921.1",0,0.670032
"ENSG00000289922.1",0,1.196102
"ENSG00000289923.1",0,0
"ENSG00000289924.1",3.153469,0.96215
"ENSG00000289925.1",0,0
"ENSG00000289926.1",0,0.801507
"ENSG00000289927.1",0,0
"ENSG00000289928.1",1.516203,3.090496
"ENSG00000289929.1",4.139523,1.054146
"ENSG00000289930.1",1.15722,1.782888
"ENSG00000289931.1",0,0.824219
"ENSG00000289932.1",0,0
"ENSG00000289933.1",2.075683,1.056574
"ENSG00000289934.1",0,1.340063
"ENSG00000289935.1",0,1.536021
"ENSG00000289936.1",0,0
"ENSG00000289937.1",0,0
"ENSG00000289938.1",3.502186,0.918757
"ENSG00000289939.1",0,0
"ENSG00000289940.1",0,0
"ENSG00000289941.1",0,2.85128
"ENSG00000289942.1",0,0
"ENSG00000289943.1",0,1.384032
"ENSG00000289944.1",8.534848,1.724611
"ENSG00000289945.1",0,3.987019
"ENSG00000289946.1",0,2.219359
"ENSG00000289947.1",30.060402,5.224406
"ENSG00000289948.1",0,0
"ENSG00000289949.1",0,2.269078
"ENSG00000289950.1",0,0
"ENSG00000289951.1",0,2.441015
"ENSG00000289952.1",0,0
"ENSG00000289953.1",9.921384,0
"ENSG00000289954.1",0,0
"ENSG00000289955.1",21.915822,17.150047
"ENSG00000289956.1",9.808029,4.149369
"ENSG00000289957.1",0,0
"ENSG00000289958.1",0,0.408804
"ENSG00000289959.1",0,1.060643
"ENSG00000289960.1",0,6.002877
"ENSG00000289961.1",0,0
"ENSG00000289962.1",8.81196,0.761701
"ENSG00000289963.1",1.173326,2.677908
"ENSG00000289964.1",0,5.88935
"ENSG00000289965.1",0,4.165311
"ENSG00000289966.1",31.620742,3.442909
"ENSG00000289967.1",1.503768,1.532418
"ENSG00000289968.1",1.206813,0.620355
"ENSG00000289969.1",0,0
"ENSG00000289970.1",0,10.32376
"ENSG00000289971.1",8.741026,0.496766
"ENSG00000289972.1",0,0
"ENSG00000289973.1",25.648735,12.358378
"ENSG00000289974.1",5.473328,0
"ENSG00000289975.1",2.4416,0.415109
"ENSG00000289976.1",0,0
"ENSG00000289977.1",0,2.454454
"ENSG00000289978.1",42.073619,16.555946
"ENSG00000289979.1",0,4.466618
"ENSG00000289980.1",0,0
"ENSG00000289981.1",0,0
"ENSG00000289982.1",0,2.776019
"ENSG00000289983.1",0.835068,4.33894
"ENSG00000289984.1",2.495402,2.970667
"ENSG00000289985.1",33.812308,8.585636
"ENSG00000289986.1",1.450234,0
"ENSG00000289987.1",0,0.636094
"ENSG00000289988.1",0,0
"ENSG00000289989.1",0,0
"ENSG00000289990.1",0,3.046023
"ENSG00000289991.1",4.943747,4.697451
"ENSG00000289992.1",5.055839,5.679377
"ENSG00000289993.1",0,0
"ENSG00000289994.1",0,6.509927
"ENSG00000289995.1",0,0.377728
"ENSG00000289996.1",0,0.698616
"ENSG00000289997.1",0,0
"ENSG00000289998.1",7.17164,1.485508
"ENSG00000289999.1",0,0
"ENSG00000290000.1",0,0
"ENSG00000290001.1",16.891181,25.27899
"ENSG00000290002.1",1.021971,0.523272
"ENSG00000290003.1",6.996222,7.910674
"ENSG00000290004.1",11.218339,0
"ENSG00000290005.1",5.224216,1.414172
"ENSG00000290006.1",0,0
"ENSG00000290007.1",6.794407,0.345781
"ENSG00000290008.1",0,0
"ENSG00000290009.1",11.425347,2.449487
"ENSG00000290010.1",0,0
"ENSG00000290011.1",0,0
"ENSG00000290012.1",0,0
"ENSG00000290013.1",0,3.0212
"ENSG00000290014.1",0,0
"ENSG00000290015.1",0.769003,1.567749
"ENSG00000290016.1",0,2.951019
"ENSG00000290017.1",2.74391,0.698291
"ENSG00000290018.1",40.352266,0
"ENSG00000290019.1",0,0
"ENSG00000290020.1",0,0
"ENSG00000290021.1",0,0
"ENSG00000290022.1",0,0
"ENSG00000290023.1",0,1.918702
"ENSG00000290024.1",0,0
"ENSG00000290025.1",1.27707,0.431489
"ENSG00000290026.1",0,3.107671
"ENSG00000290027.1",6.864345,5.391743
"ENSG00000290028.1",0,19.01476
"ENSG00000290029.1",0,5.226903
"ENSG00000290030.1",1.023596,0.52412
"ENSG00000290031.1",16.858422,8.373612
"ENSG00000290032.1",0,0
"ENSG00000290033.1",5.156522,2.878952
"ENSG00000290034.1",1.77192,0.600303
"ENSG00000290035.1",18.142467,15.496657
"ENSG00000290036.1",0,0
"ENSG00000290037.1",0,0
"ENSG00000290038.1",0,0
"ENSG00000290039.1",0,0
"ENSG00000290040.1",0,3.699889
"ENSG00000290041.1",0,1.025079
"ENSG00000290042.1",0,7.064709
"ENSG00000290043.2",1.126575,4.303642
"ENSG00000290044.1",0,0
"ENSG00000290045.1",0,2.893347
"ENSG00000290046.1",6.348643,1.307816
"ENSG00000290047.1",0,6.794027
"ENSG00000290048.1",0,1.918702
"ENSG00000290049.1",0,0
"ENSG00000290050.1",0,0
"ENSG00000290051.1",0,0.831286
"ENSG00000290052.1",0,0
"ENSG00000290053.1",11.490608,11.901528
"ENSG00000290054.1",11.146372,3.140164
"ENSG00000290055.1",0,0
"ENSG00000290056.1",5.765729,0
"ENSG00000290057.1",6.427117,0
"ENSG00000290058.1",81.633649,5.294627
"ENSG00000290059.1",3.11393,0.263431
"ENSG00000290060.1",0,1.311035
"ENSG00000290061.1",0,0
"ENSG00000290062.1",0,0.515761
"ENSG00000290063.1",0,25.37279
"ENSG00000290064.1",26.785759,5.628293
"ENSG00000290065.1",0,1.593533
"ENSG00000290066.1",1.511579,0.785204
"ENSG00000290067.1",0,0
"ENSG00000290068.1",33.961673,34.563557
"ENSG00000290069.1",0,3.598323
"ENSG00000290070.1",0,1.71321
"ENSG00000290071.1",3.870545,2.044069
"ENSG00000290072.1",3.00984,2.344447
"ENSG00000290073.1",46.029432,10.650132
"ENSG00000290074.1",20.124365,11.986876
"ENSG00000290075.1",0,0
"ENSG00000290076.1",5.812287,3.218926
"ENSG00000290077.1",0,0
"ENSG00000290078.1",0,5.396797
"ENSG00000290079.1",5.870308,2.412446
"ENSG00000290080.1",0,0
"ENSG00000290081.1",0,1.001227
"ENSG00000290082.1",0,2.136736
"ENSG00000290083.1",0,0
"ENSG00000290084.1",0,1.463907
"ENSG00000290085.1",0.915933,3.276119
"ENSG00000290086.1",0,1.811651
"ENSG00000290087.1",0,1.102682
"ENSG00000290088.1",0,5.198597
"ENSG00000290089.1",4.070785,1.181934
"ENSG00000290090.1",0,1.816078
"ENSG00000290091.1",0,0
"ENSG00000290092.1",47.85254,17.081836
"ENSG00000290093.1",0,2.917577
"ENSG00000290094.1",10.785636,2.613451
"ENSG00000290095.1",38.519379,13.223186
"ENSG00000290096.1",0,0
"ENSG00000290097.1",5.010936,1.867663
"ENSG00000290098.1",1.23214,4.130316
"ENSG00000290099.1",0,2.796756
"ENSG00000290100.1",0,4.938819
"ENSG00000290101.1",0,1.155935
"ENSG00000290102.1",0,1.294601
"ENSG00000290103.1",0,1.678318
"ENSG00000290104.1",1.153146,0
"ENSG00000290105.1",0,2.961028
"ENSG00000290106.1",0,0
"ENSG00000290107.1",0,1.100994
"ENSG00000290108.1",0,0
"ENSG00000290109.1",0,4.551006
"ENSG00000290110.1",0,1.365256
"ENSG00000290111.1",0,10.78118
"ENSG00000290112.1",0,0
"ENSG00000290113.1",0,7.1815
"ENSG00000290114.1",0,0.989938
"ENSG00000290115.1",0,2.98665
"ENSG00000290116.1",3.567134,0.910985
"ENSG00000290117.1",0,0.202362
"ENSG00000290118.1",0,0
"ENSG00000290119.1",0,0
"ENSG00000290121.1",0,4.061363
"ENSG00000290122.1",0,0
"ENSG00000290123.1",6.760722,10.669249
"ENSG00000290124.1",0,0
"ENSG00000290125.1",0,0
"ENSG00000290126.1",2.442819,2.478642
"ENSG00000290127.1",0,0
"ENSG00000290146.1",1.841535,1.332411
"ENSG00000290147.1",0,1.190773
"ENSG00000290149.1",0,0
"ENSG00000290162.1",0,0
"ENSG00000290163.1",0,0
"ENSG00000290164.1",0,0
"ENSG00000290165.1",0,0
"ENSG00000290166.1",0,1.322954
"ENSG00000290180.1",0,1.417462
"ENSG00000290183.1",0,0
"ENSG00000290184.1",0,0
"ENSG00000290192.1",2.176917,7.533439
"ENSG00000290193.1",1.967885,2.392376
"ENSG00000290199.1",1.439391,0.724446
"ENSG00000290203.13",0,0
"ENSG00000290204.1",0,1.203983
"ENSG00000290217.1",0.835311,0
"ENSG00000290226.1",0,0
"ENSG00000290230.1",0,0
"ENSG00000290234.1",0,2.879853
"ENSG00000290241.1",0.51195,2.12519
"ENSG00000290242.1",0,0.226804
"ENSG00000290263.1",0,0.129182
"ENSG00000290285.1",0.43613,1.769694
"ENSG00000290292.10",5.114908,4.741542
"ENSG00000290315.1",0,0
"ENSG00000290316.1",0,0.941041
"ENSG00000290317.1",0,0
"ENSG00000290318.1",0,3.136857
"ENSG00000290319.1",0,1.869363
"ENSG00000290320.1",0,0
"ENSG00000290323.1",0,0.230527
"ENSG00000290326.1",2.885381,5.625091
"ENSG00000290330.1",0,0
"ENSG00000290332.1",0,0
"ENSG00000290335.1",0,0
"ENSG00000290336.1",0,0
"ENSG00000290338.1",7.385512,3.757059
"ENSG00000290342.1",0,0
"ENSG00000290344.1",0,0
"ENSG00000290346.1",0,0
"ENSG00000290347.1",0,0
"ENSG00000290348.1",0,0
"ENSG00000290354.1",0,3.705068
"ENSG00000290355.1",0,1.375795
"ENSG00000290357.1",15.544507,7.346652
"ENSG00000290359.1",0,0.928843
"ENSG00000290363.1",0,1.138105
"ENSG00000290366.1",55.140976,36.8844
"ENSG00000290368.1",0,2.96955
"ENSG00000290369.1",0,0
"ENSG00000290374.1",7.238722,8.60181
"ENSG00000290376.1",16.417212,8.378
"ENSG00000290377.1",0,0
"ENSG00000290378.1",0,0
"ENSG00000290381.1",0,0
"ENSG00000290382.1",3.527067,2.397242
"ENSG00000290383.1",0,0
"ENSG00000290384.1",11.984727,26.669628
"ENSG00000290385.1",194.048158,80.182884
"ENSG00000290386.1",30.940531,8.674023
"ENSG00000290387.1",0,0.3422
"ENSG00000290388.1",0,1.081022
"ENSG00000290390.1",0,0
"ENSG00000290391.1",6.030592,0
"ENSG00000290393.1",0,3.276879
"ENSG00000290394.2",25.962612,17.774505
"ENSG00000290395.1",17.322871,0
"ENSG00000290397.1",21.971448,4.740997
"ENSG00000290398.1",1.477904,0
"ENSG00000290399.1",28.80934,19.242757
"ENSG00000290400.1",0,0
"ENSG00000290401.1",0.670385,0.848143
"ENSG00000290402.1",0,1.985387
"ENSG00000290404.1",22.094151,7.300606
"ENSG00000290405.1",0,0
"ENSG00000290407.1",0,0
"ENSG00000290408.1",0,0.575694
"ENSG00000290409.1",16.844525,7.433088
"ENSG00000290410.1",0,0
"ENSG00000290411.1",2.422017,3.195118
"ENSG00000290412.1",12.550419,3.813244
"ENSG00000290413.1",3.187073,1.283449
"ENSG00000290414.1",0,0.898712
"ENSG00000290415.1",11.991747,3.584449
"ENSG00000290416.1",0,0
"ENSG00000290417.1",7.226182,0
"ENSG00000290418.1",17.584528,11.361665
"ENSG00000290419.1",0,0
"ENSG00000290420.1",10.058583,26.30568
"ENSG00000290421.1",0,0.22601
"ENSG00000290422.1",7.421895,2.636484
"ENSG00000290423.1",0,0.415684
"ENSG00000290424.1",0,0
"ENSG00000290425.1",0,7.634531
"ENSG00000290426.1",0,1.022034
"ENSG00000290427.1",2.629832,0.640011
"ENSG00000290429.1",0.714216,0.532544
"ENSG00000290430.1",0,0
"ENSG00000290434.1",0,1.654744
"ENSG00000290435.1",0,0
"ENSG00000290437.1",12.385165,19.750593
"ENSG00000290438.1",4.384283,3.223588
"ENSG00000290439.1",0,0.282806
"ENSG00000290440.2",5.983677,0
"ENSG00000290441.1",95.628353,17.232864
"ENSG00000290444.1",0,0.388169
"ENSG00000290445.1",5.65765,2.116498
"ENSG00000290448.1",0,0
"ENSG00000290449.1",0,0
"ENSG00000290450.1",4.956754,4.225945
"ENSG00000290453.1",0,1.084272
"ENSG00000290454.1",6.677692,3.682797
"ENSG00000290455.1",0,2.629807
"ENSG00000290456.1",0,1.02833
"ENSG00000290457.1",3.25508,0.935608
"ENSG00000290458.1",0,0
"ENSG00000290460.1",0,3.504041
"ENSG00000290461.1",18.445825,7.387032
"ENSG00000290462.1",5.132224,2.549789
"ENSG00000290463.1",6.273609,0
"ENSG00000290464.1",15.501191,9.766952
"ENSG00000290466.1",92.391537,34.487525
"ENSG00000290469.1",3.060024,0.991409
"ENSG00000290474.1",11.962593,15.332531
"ENSG00000290475.1",0,0.568256
"ENSG00000290476.1",35.585558,5.299726
"ENSG00000290478.1",4.711365,1.392115
"ENSG00000290479.1",0,1.159254
"ENSG00000290482.1",0,0
"ENSG00000290484.1",4.496543,0.993919
"ENSG00000290490.1",3.861462,3.083231
"ENSG00000290492.1",0,0.294406
"ENSG00000290496.1",0,0.832414
"ENSG00000290498.1",8.150576,5.84346
"ENSG00000290503.1",0.743815,0.376643
"ENSG00000290507.1",0,0
"ENSG00000290510.1",2.418599,2.032374
"ENSG00000290514.1",0,0
"ENSG00000290520.1",0,0
"ENSG00000290522.1",15.278104,2.138513
"ENSG00000290523.1",21.138609,13.97056
"ENSG00000290524.1",1.988931,1.053
"ENSG00000290525.1",1.95352,0.331242
"ENSG00000290529.1",6.536497,2.760831
"ENSG00000290530.1",2.667799,3.118663
"ENSG00000290531.1",0,6.067898
"ENSG00000290535.1",1.752756,1.876486
"ENSG00000290536.1",6.187186,2.474746
"ENSG00000290537.1",0.496356,1.696616
"ENSG00000290538.1",0.398465,1.046117
"ENSG00000290541.1",17.423515,3.014112
"ENSG00000290544.1",0,0.724935
"ENSG00000290545.1",1.679966,1.210495
"ENSG00000290546.1",2.306827,30.289602
"ENSG00000290547.1",0,0
"ENSG00000290548.1",22.683372,6.427202
"ENSG00000290549.1",0.95906,0.705927
"ENSG00000290550.1",6.265469,0.488974
"ENSG00000290551.1",0,5.48741
"ENSG00000290552.1",0,0.358779
"ENSG00000290553.1",0,0
"ENSG00000290554.1",6.420439,2.788534
"ENSG00000290555.1",8.381297,3.522866
"ENSG00000290556.1",7.004973,6.34803
"ENSG00000290557.1",0,0
"ENSG00000290558.1",0,0.258995
"ENSG00000290559.1",3.583346,3.037441
"ENSG00000290560.1",82.143109,59.163419
"ENSG00000290561.1",0,0
"ENSG00000290562.1",0,0
"ENSG00000290563.1",0,0
"ENSG00000290564.2",1.441286,1.129328
"ENSG00000290565.1",0,0
"ENSG00000290567.1",0.864041,1.105529
"ENSG00000290568.1",33.333386,11.189765
"ENSG00000290569.1",1.96029,6.349015
"ENSG00000290571.1",20.581894,6.918164
"ENSG00000290573.1",18.140278,13.602871
"ENSG00000290574.2",0,0
"ENSG00000290575.1",0,0
"ENSG00000290576.1",0,1.930746
"ENSG00000290577.1",1.515693,1.361487
"ENSG00000290578.1",1.581263,1.337886
"ENSG00000290579.1",2.837725,1.01789
"ENSG00000290580.1",0,1.526927
"ENSG00000290581.1",0,0
"ENSG00000290584.1",0,0
"ENSG00000290585.1",0,1.865531
"ENSG00000290586.1",0,0.965586
"ENSG00000290587.1",0,0.364117
"ENSG00000290588.1",7.013316,2.579726
"ENSG00000290589.1",6.829727,1.586481
"ENSG00000290590.1",0,0.345781
"ENSG00000290592.1",2.627362,2.101039
"ENSG00000290593.1",0,1.704159
"ENSG00000290594.1",1.782171,0
"ENSG00000290595.1",0,0
"ENSG00000290596.1",9.486095,3.739493
"ENSG00000290597.1",0.781797,0.263439
"ENSG00000290598.1",6.148029,5.924172
"ENSG00000290599.1",1.016299,1.085691
"ENSG00000290600.1",3.849757,2.619785
"ENSG00000290601.1",0,0
"ENSG00000290602.1",0.402071,0.226567
"ENSG00000290603.1",11.742184,15.583372
"ENSG00000290604.1",0,0.58455
"ENSG00000290605.1",0,0
"ENSG00000290606.2",0.668277,0
"ENSG00000290607.1",0,0
"ENSG00000290608.1",0,0
"ENSG00000290609.1",2.478674,0
"ENSG00000290610.1",0.228454,0
"ENSG00000290611.1",0.968327,5.98654
"ENSG00000290612.1",0,0
"ENSG00000290613.1",130.168403,26.632333
"ENSG00000290614.1",32.767531,43.103626
"ENSG00000290615.1",9.990686,4.520525
"ENSG00000290616.1",0,0
"ENSG00000290618.1",5.96543,0.605934
"ENSG00000290620.1",0,0
"ENSG00000290641.1",1.946397,0
"ENSG00000290642.1",25.720345,14.099347
"ENSG00000290643.1",0,1.698543
"ENSG00000290644.1",3.914138,4.218852
"ENSG00000290645.1",0,0
"ENSG00000290646.1",0,0
"ENSG00000290647.1",3.726236,0.622545
"ENSG00000290648.1",0,0.414576
"ENSG00000290649.1",0,0
"ENSG00000290650.1",0.679203,1.274756
"ENSG00000290651.1",0,1.792711
"ENSG00000290652.1",0.534107,0.271172
"ENSG00000290653.1",0.999088,1.434888
"ENSG00000290654.1",5.292703,2.866156
"ENSG00000290655.1",6.435087,2.819953
"ENSG00000290656.1",15.054054,2.107356
"ENSG00000290657.1",2.62772,7.662794
"ENSG00000290658.1",2.712825,0.692075
"ENSG00000290659.1",7.154103,3.66041
"ENSG00000290660.1",6.298175,2.418604
"ENSG00000290662.1",5.022275,2.570607
"ENSG00000290663.1",0,0
"ENSG00000290664.1",0,0.726482
"ENSG00000290665.1",3.093913,0
"ENSG00000290666.1",3.537794,0.927916
"ENSG00000290667.1",0,0
"ENSG00000290668.1",4.859295,0
"ENSG00000290669.1",0,2.963772
"ENSG00000290670.1",0,0
"ENSG00000290671.1",0,0.79059
"ENSG00000290672.1",0,0
"ENSG00000290673.1",1.808408,2.217598
"ENSG00000290674.1",1.196808,0.7725
"ENSG00000290675.1",0,0
"ENSG00000290676.1",0,0
"ENSG00000290677.1",44.138488,31.533784
"ENSG00000290678.1",0.222128,0.945557
"ENSG00000290679.1",0,0
"ENSG00000290680.1",2.764038,1.557546
"ENSG00000290682.1",46.959127,18.384286
"ENSG00000290683.1",0,2.541293
"ENSG00000290684.1",0,0.786739
"ENSG00000290685.1",0,0
"ENSG00000290686.1",10.116026,0.324584
"ENSG00000290687.1",7.012569,4.743683
"ENSG00000290688.1",0,11.017254
"ENSG00000290689.1",10.083815,2.574035
"ENSG00000290690.1",12.030503,3.064903
"ENSG00000290691.1",0,0
"ENSG00000290692.1",126.605069,45.656739
"ENSG00000290694.1",0,0
"ENSG00000290695.1",8.058559,7.482654
"ENSG00000290696.1",6.485405,1.128914
"ENSG00000290697.1",1.20979,0.930436
"ENSG00000290698.1",8.95414,2.044139
"ENSG00000290699.1",2.884995,0.838808
"ENSG00000290700.1",14.461004,9.440174
"ENSG00000290701.1",0,0
"ENSG00000290702.1",0,1.172398
"ENSG00000290703.1",0,0
"ENSG00000290704.1",0,0.37293
"ENSG00000290705.1",0,0.533471
"ENSG00000290706.1",11.334918,7.822299
"ENSG00000290707.1",12.30485,11.109121
"ENSG00000290708.1",7.493326,0
"ENSG00000290710.1",34.395736,18.312601
"ENSG00000290711.1",0,0.49296
"ENSG00000290712.1",0.74925,0.76817
"ENSG00000290713.1",0,35.804428
"ENSG00000290714.1",0,1.083743
"ENSG00000290715.1",0,2.267872
"ENSG00000290717.1",0,0
"ENSG00000290718.1",26.615857,11.030969
"ENSG00000290719.1",0,0
"ENSG00000290720.1",0.816079,4.366371
"ENSG00000290721.1",0,0
"ENSG00000290722.1",0,2.353425
"ENSG00000290723.1",14.353353,1.962699
"ENSG00000290724.1",0,0
"ENSG00000290727.1",1.252591,3.474342
"ENSG00000290728.1",0.750205,2.753669
"ENSG00000290729.1",2.8747,8.402835
"ENSG00000290730.1",0,0
"ENSG00000290731.1",3.465281,2.343608
"ENSG00000290732.1",0,2.278749
"ENSG00000290733.1",1.682739,0.472441
"ENSG00000290734.1",0,0
"ENSG00000290735.1",0.906288,1.338444
"ENSG00000290736.1",0,0
"ENSG00000290737.1",0,0
"ENSG00000290738.1",0,1.287428
"ENSG00000290739.1",6.641274,1.000576
"ENSG00000290740.1",0,0.232854
"ENSG00000290741.1",0,1.673225
"ENSG00000290742.1",13.765346,5.466282
"ENSG00000290743.1",0,0
"ENSG00000290744.1",0,2.034435
"ENSG00000290745.1",0,0
"ENSG00000290746.1",14.121051,0.64271
"ENSG00000290747.1",0,0
"ENSG00000290748.1",0,0
"ENSG00000290749.1",0,0
"ENSG00000290751.1",4.302057,13.999202
"ENSG00000290752.1",0.514306,0
"ENSG00000290753.1",2.088996,0.998621
"ENSG00000290754.1",1.086919,0.940555
"ENSG00000290755.1",5.36975,2.942531
"ENSG00000290756.2",3.962422,0
"ENSG00000290757.1",0,0
"ENSG00000290758.2",54.098153,57.924015
"ENSG00000290759.1",4.025499,3.074523
"ENSG00000290760.1",0,1.259158
"ENSG00000290761.1",0,0
"ENSG00000290762.1",12.402674,6.250534
"ENSG00000290763.1",0.717367,1.943329
"ENSG00000290764.1",0.497388,0.377015
"ENSG00000290765.1",0,0.242839
"ENSG00000290766.1",0,0.741079
"ENSG00000290767.1",8.317675,3.993391
"ENSG00000290768.1",0,0.20478
"ENSG00000290769.1",2.979243,4.073232
"ENSG00000290770.1",81.197059,24.586328
"ENSG00000290771.1",1.321788,1.116767
"ENSG00000290772.1",9.912678,0
"ENSG00000290773.1",0,0
"ENSG00000290774.1",0,0
"ENSG00000290775.1",0,6.109278
"ENSG00000290776.1",40.846959,28.375671
"ENSG00000290777.1",2.000243,0
"ENSG00000290778.1",0,1.395111
"ENSG00000290779.1",0,0
"ENSG00000290780.1",0,0
"ENSG00000290781.1",0.353666,2.506436
"ENSG00000290782.1",2.400259,7.013211
"ENSG00000290783.1",7.567312,0.423824
"ENSG00000290784.1",0,0
"ENSG00000290785.1",0,1.126651
"ENSG00000290786.1",0,0
"ENSG00000290787.1",7.985028,7.241003
"ENSG00000290788.1",0.443886,0
"ENSG00000290789.1",0,1.523402
"ENSG00000290790.1",0,6.044509
"ENSG00000290791.1",3.368624,0.351631
"ENSG00000290792.1",2.114336,0.642394
"ENSG00000290793.1",6.210847,2.398418
"ENSG00000290794.1",3.55091,2.398297
"ENSG00000290795.1",11.440871,7.951475
"ENSG00000290796.1",1.529507,1.908397
"ENSG00000290797.1",13.298865,0
"ENSG00000290798.1",0,0.203254
"ENSG00000290799.1",0,0
"ENSG00000290800.1",0,0.746653
"ENSG00000290801.1",0,3.817654
"ENSG00000290802.1",0,0.505306
"ENSG00000290803.1",8.78299,4.499066
"ENSG00000290804.1",0,0
"ENSG00000290805.1",0,6.332201
"ENSG00000290806.1",0,0
"ENSG00000290807.1",0,0
"ENSG00000290808.1",3.411652,0.347416
"ENSG00000290809.1",0,0.452654
"ENSG00000290810.1",0.290834,0.882444
"ENSG00000290811.1",1.714566,0.192364
"ENSG00000290812.1",49.436711,34.218894
"ENSG00000290813.1",0,0
"ENSG00000290814.1",3.663022,1.846078
"ENSG00000290815.1",0,0.2129
"ENSG00000290816.1",0.487564,0.516006
"ENSG00000290817.1",1.757636,1.703367
"ENSG00000290818.1",0.487564,0.516006
"ENSG00000290819.1",1.742572,0.889665
"ENSG00000290820.1",0,0
"ENSG00000290821.1",11.472432,6.576612
"ENSG00000290822.1",0,0
"ENSG00000290823.1",0,3.594388
"ENSG00000290824.1",1.609307,0
"ENSG00000290825.1",5.227377,3.640625
"ENSG00000290826.1",0.754952,0.325821
"ENSG00000290827.1",12.963089,8.132722
"ENSG00000290828.1",0,0.834765
"ENSG00000290829.1",6.212025,2.649426
"ENSG00000290830.1",0,0
"ENSG00000290831.1",0,1.494493
"ENSG00000290832.1",22.541747,15.918025
"ENSG00000290833.1",3.168935,5.933125
"ENSG00000290834.1",4.386049,0
"ENSG00000290835.1",0,7.166008
"ENSG00000290836.1",6.847101,3.393055
"ENSG00000290837.1",12.016064,2.697049
"ENSG00000290838.1",0.941364,1.676206
"ENSG00000290839.1",1.993184,1.234511
"ENSG00000290840.1",0,0
"ENSG00000290841.1",0,0
"ENSG00000290842.2",41.085639,12.363994
"ENSG00000290843.1",0,0
"ENSG00000290844.1",10.464038,1.835059
"ENSG00000290845.1",11.147645,5.086985
"ENSG00000290846.1",12.76791,5.155561
"ENSG00000290847.1",1.584023,1.510867
"ENSG00000290848.1",13.673878,8.786262
"ENSG00000290849.1",9.857671,1.013104
"ENSG00000290850.1",14.263492,6.046754
"ENSG00000290851.1",16.680388,3.144301
"ENSG00000290852.1",0,0
"ENSG00000290853.1",18.541855,3.8238
"ENSG00000290854.1",7.456796,4.582495
"ENSG00000290855.1",8.653116,1.893634
"ENSG00000290856.1",0,8.806693
"ENSG00000290857.1",8.334594,1.969383
"ENSG00000290858.1",9.755566,16.499813
"ENSG00000290859.1",4.140731,0
"ENSG00000290860.1",0.371637,2.28836
"ENSG00000290861.1",5.587765,2.252757
"ENSG00000290862.1",0.831523,3.088205
"ENSG00000290863.1",48.4155,12.720656
"ENSG00000290864.1",0,0.962065
"ENSG00000290865.1",4.12643,2.711944
"ENSG00000290866.1",5.181982,2.66581
"ENSG00000290867.1",14.871437,5.888299
"ENSG00000290868.1",11.361728,0
"ENSG00000290869.1",0,1.880954
"ENSG00000290870.1",0.407935,1.654228
"ENSG00000290871.1",5.151639,4.197565
"ENSG00000290873.1",11.411103,11.310816
"ENSG00000290874.1",9.355394,2.451275
"ENSG00000290875.1",0,0
"ENSG00000290876.1",0,0
"ENSG00000290877.1",1098.653409,130.12699
"ENSG00000290878.1",0,0
"ENSG00000290879.1",24.97764,9.53981
"ENSG00000290880.1",0,2.029118
"ENSG00000290881.1",0,0
"ENSG00000290882.1",6.542668,0.661902
"ENSG00000290883.1",0,1.664945
"ENSG00000290884.1",0,0
"ENSG00000290885.1",0,0.798485
"ENSG00000290886.1",0,0
"ENSG00000290887.1",1.18264,1.683676
"ENSG00000290888.1",17.458009,7.707485
"ENSG00000290889.1",0,0
"ENSG00000290890.1",78.849301,53.917509
"ENSG00000290891.1",3.845951,2.037023
"ENSG00000290892.1",0,0
"ENSG00000290893.1",0,1.150739
"ENSG00000290894.1",0,0.439724
"ENSG00000290895.1",3.12983,0.608298
"ENSG00000290896.1",1.420131,0.648
"ENSG00000290897.1",0,0
"ENSG00000290898.1",0,0.907367
"ENSG00000290899.1",0,0
"ENSG00000290900.1",0,2.400127
"ENSG00000290901.1",12.761824,6.837654
"ENSG00000290902.1",3.245154,4.307421
"ENSG00000290903.1",0,0.932011
"ENSG00000290904.1",0,2.390166
"ENSG00000290905.1",0,1.59884
"ENSG00000290906.1",0,0.266034
"ENSG00000290907.1",39.319978,8.881117
"ENSG00000290908.1",0,0
"ENSG00000290909.1",0,0
"ENSG00000290910.1",0.576318,1.171219
"ENSG00000290911.1",2.559979,1.807302
"ENSG00000290912.1",25.206747,17.727334
"ENSG00000290913.1",0,0
"ENSG00000290914.1",0,0
"ENSG00000290915.1",0,2.790757
"ENSG00000290916.1",1.537421,0.809592
"ENSG00000290917.1",3.871591,0
"ENSG00000290919.1",0.529261,1.352825
"ENSG00000290920.1",7.65033,5.625362
"ENSG00000290921.1",4.731884,12.510271
"ENSG00000290922.1",0,0
"ENSG00000290923.1",20.935296,10.125655
"ENSG00000290924.1",0,1.661938
"ENSG00000290925.1",7.36801,3.371846
"ENSG00000290926.1",10.356598,9.728897
"ENSG00000290927.1",2.14982,1.808388
"ENSG00000290928.1",6.659576,11.512993
