"","Normal","Tumor"
"ENSG00000026652.15",10.1132728614578,65.8540523056747
"ENSG00000026751.17",55.9934259478406,38.5759571491856
"ENSG00000026950.17",32.1102916467627,7.41195385635791
"ENSG00000027001.10",2.46614177335921,7.29885045314391
"ENSG00000027075.17",6.66698575830025,8.99956924691211
"ENSG00000027644.5",8.17004174029714,11.1382539884907
"ENSG00000027697.16",4.41978000291267,9.05022421334086
"ENSG00000027847.14",8.49628061207697,24.4813006416408
"ENSG00000028137.19",18.6648391529232,19.716215981554
"ENSG00000028203.19",73.8836774337327,36.8958353818404
"ENSG00000028277.22",5.25845941585494,30.427162662429
"ENSG00000028310.18",41.9004013390875,28.0665569401825
"ENSG00000028528.15",27.5105083071789,48.4178621902239
"ENSG00000028839.10",0,11.1265392953724
"ENSG00000029153.15",72.3817087550426,47.9679197924174
"ENSG00000029363.17",14.371604672275,16.838759868399
"ENSG00000029364.12",9.21879779702769,26.2507113539279
"ENSG00000029534.22",4.9516459332101,21.2050702768907
"ENSG00000029725.17",13.2116052379967,10.218288963989
"ENSG00000029993.15",24.4967066838709,30.0040331741383
"ENSG00000030066.14",23.565265453359,53.4685256354877
"ENSG00000030304.15",10.4394541825307,29.1202963952571
"ENSG00000030419.17",15.7384538142944,10.4838761130486
"ENSG00000031003.11",17.6055430852152,23.0041185346967
"ENSG00000031081.11",14.0124734724747,17.9839769541769
"ENSG00000031698.13",3.81586982825327,12.579045449769
"ENSG00000031823.14",18.1746229866221,11.2244419127791
"ENSG00000032219.19",5.52190881582342,16.2987117320914
"ENSG00000032389.13",3.80482612036968,8.67319529355882
"ENSG00000032444.17",2.66093965291468,8.267756082293
"ENSG00000032742.18",12.4690112436034,25.9844179839209
"ENSG00000033011.14",186.514885784301,176.532826651047
"ENSG00000033030.16",104.58177942939,133.474493130274
"ENSG00000033050.9",5.22447074482499,39.8126451767446
"ENSG00000033100.17",14.4681822101649,9.67640564421704
"ENSG00000033122.21",521.979940561229,439.18354363104
"ENSG00000033170.17",211.765945491471,117.695977708577
"ENSG00000033178.13",15.1305595893155,30.9307793434475
"ENSG00000033327.13",0,9.41476401916127
"ENSG00000033627.18",104.383354642577,59.0324005307123
"ENSG00000033800.14",18.1688468722099,19.8141358409838
"ENSG00000033867.18",14.2393523262398,27.3888861701471
"ENSG00000034053.15",16.4267370934226,12.4187779252694
"ENSG00000034152.20",4.13747556995601,8.70095771958425
"ENSG00000034239.11",12.3120914303239,9.50285340732905
"ENSG00000034510.6",0,51.3532582863342
"ENSG00000034677.13",6.75736517135139,14.798667448662
"ENSG00000034693.15",15.103380081486,1.58904827068609
"ENSG00000034713.8",13.9844562172462,5.14857345051478
"ENSG00000035115.22",23.1282139663396,32.6873489280352
"ENSG00000035141.10",30.744353664407,28.1027212160996
"ENSG00000035403.18",72.626717132167,81.0996315485568
"ENSG00000035664.11",140.00773683341,100.694435313776
"ENSG00000035681.9",0,15.4059774859003
"ENSG00000035687.10",19.6133119517453,4.2828054846966
"ENSG00000035862.13",5.98838498685003,20.0387918050542
"ENSG00000035928.17",13.9709398320984,7.87348605906052
"ENSG00000036054.13",0,17.1177527621114
"ENSG00000036257.14",38.032507646528,22.3755953172783
"ENSG00000036530.9",134.080693997755,146.911530755724
"ENSG00000036549.13",23.3310621488892,41.0182782889532
"ENSG00000036565.15",5.22245189907612,4.59554256579094
"ENSG00000036672.16",0,8.5588763810557
"ENSG00000036828.17",2055.69308046732,646.628629842845
"ENSG00000037042.9",23.4748895793507,0.553783222539
"ENSG00000037280.16",28.7117510618531,14.4191832503747
"ENSG00000037474.15",3.22547615613297,17.3617777001764
"ENSG00000037637.11",31.3368505464321,56.6425779568999
"ENSG00000037749.13",13.2019965472227,18.7092913648702
"ENSG00000037757.14",78.4887475875942,84.5089290359425
"ENSG00000037897.17",15.0613545644269,7.17066977860565
"ENSG00000037965.6",0,8.5588763810557
"ENSG00000038219.13",30.0686559618715,96.3794325783899
"ENSG00000038274.18",11.0599431818876,55.6964886590736
"ENSG00000038295.8",5.79593279668625,18.9788259903378
"ENSG00000038382.23",7.76013343918404,66.4937019503438
"ENSG00000038427.16",11.6107212521328,44.1833016967629
"ENSG00000038532.17",24.4009122921299,30.7365557082839
"ENSG00000038945.15",14.6038991208507,16.9132913036455
"ENSG00000039068.20",15.9538507218675,32.719373466652
"ENSG00000039123.16",150.014493878956,60.8274558281203
"ENSG00000039139.11",43.3799670562972,55.7400146676459
"ENSG00000039319.17",378.660533096725,374.160990165324
"ENSG00000039523.20",13.6580399736482,6.58952530331191
"ENSG00000039537.16",16.3562972252961,19.5643302143653
"ENSG00000039560.14",13.7396906155113,16.8853874874072
"ENSG00000039600.11",3.88037354883559,9.277457323871
"ENSG00000039650.12",14.8738480750397,16.9424885025477
"ENSG00000040199.18",34.1173113078183,46.1642474047793
"ENSG00000040341.18",29.191869181199,27.7474523803936
"ENSG00000040487.13",24.7926290267582,16.0934929316841
"ENSG00000040531.16",34.9403225413411,7.21229747383802
"ENSG00000040608.14",6.75258026451639,5.18320384637541
"ENSG00000040731.10",12.1335674998218,5.93395141215126
"ENSG00000040933.16",16.5191661787862,24.6985831841774
"ENSG00000041353.10",31.5218781035177,5.99583563451786
"ENSG00000041357.16",16.3505316203162,19.510068993942
"ENSG00000041515.16",8.5620775985188,25.6946982164772
"ENSG00000041802.11",0.589439028158539,25.4479246935198
"ENSG00000041880.15",4.18420446832899,11.9497028356188
"ENSG00000041982.17",37.3892032102707,10.4575643883364
"ENSG00000042062.13",56.1780950907964,69.4220762326797
"ENSG00000042088.14",0,12.8383145715836
"ENSG00000042286.15",7.88920668394632,17.7457640050025
"ENSG00000042304.14",5.8076413096878,6.02654298598228
"ENSG00000042317.17",19.8945069856916,11.0583288220325
"ENSG00000042429.12",89.3680771982243,89.4614749544914
"ENSG00000042445.14",8.93981175791484,15.2128482883986
"ENSG00000042493.16",8.71379249935024,12.0498623312214
"ENSG00000042753.12",0,11.1265392953724
"ENSG00000042781.14",9.09293408917163,79.1823621439658
"ENSG00000042832.12",20.6467797906909,9.29927097331507
"ENSG00000042980.14",11.1140168379946,25.9132232925396
"ENSG00000043039.7",18.7684882747305,27.2797676885541
"ENSG00000043093.15",58.9507389115713,7.32815241973504
"ENSG00000043143.22",50.0737993060518,31.1140760555731
"ENSG00000043355.12",8.16294610997462,6.00273471610023
"ENSG00000043462.13",11.8793001591311,19.1930498384408
"ENSG00000043514.17",13.9872183268276,5.57651980382657
"ENSG00000043591.6",6.9971777477298,17.1497715688205
"ENSG00000044090.13",1.36787070388785,10.9659487240761
"ENSG00000044115.21",8.45278423944884,46.3752520939255
"ENSG00000044446.12",12.6377286326647,7.59630173984503
"ENSG00000044459.15",21.2681756568566,23.18017341751
"ENSG00000044524.11",44.5644649868505,34.1078929242952
